epoch,accuracy,loss,val_accuracy,val_loss
371,0.9001040458679199,0.2891683578491211,0.9057665467262268,0.23858194053173065
372,0.9153659343719482,0.23112235963344574,0.9099859595298767,0.21087448298931122
373,0.9077349901199341,0.2490619271993637,0.9254571199417114,0.20121638476848602
374,0.8935136795043945,0.3157943785190582,0.8171589374542236,0.4227408170700073
375,0.9229968786239624,0.22510309517383575,0.8776371479034424,0.2946309745311737
376,0.9247311949729919,0.20524528622627258,0.8748241662979126,0.37503278255462646
377,0.9112036228179932,0.2486780434846878,0.8917018175125122,0.24928370118141174
378,0.8890045285224915,0.31071728467941284,0.8917018175125122,0.3176758587360382
379,0.9226500391960144,0.21990153193473816,0.902953565120697,0.2405453473329544
380,0.8886576294898987,0.31901559233665466,0.8607594966888428,0.3082314729690552
381,0.9181408286094666,0.20863386988639832,0.900140643119812,0.25909778475761414
382,0.928546667098999,0.18876518309116364,0.9268635511398315,0.21956655383110046
383,0.903919517993927,0.2929534912109375,0.9282700419425964,0.21351951360702515
384,0.9108567237854004,0.23605182766914368,0.9282700419425964,0.20007914304733276
385,0.8838015794754028,0.3337348699569702,0.9184247255325317,0.20598091185092926
386,0.9101630449295044,0.25852441787719727,0.8931083083152771,0.321520060300827
387,0.9202219843864441,0.21417754888534546,0.9127988815307617,0.22910410165786743
388,0.9295872449874878,0.1887868195772171,0.9127988815307617,0.2278057187795639
389,0.8987166285514832,0.2995413541793823,0.8635724186897278,0.41239503026008606
390,0.9316684007644653,0.2024422585964203,0.9184247255325317,0.23247793316841125
391,0.9212625622749329,0.22991786897182465,0.8888888955116272,0.345771461725235
392,0.9254249334335327,0.1980856955051422,0.8340365886688232,0.6229248642921448
393,0.9042664170265198,0.27430811524391174,0.8902953863143921,0.24367743730545044
394,0.9351370334625244,0.18233440816402435,0.9127988815307617,0.23087473213672638
395,0.9275060892105103,0.18019576370716095,0.8917018175125122,0.270707368850708
396,0.8900451064109802,0.31144946813583374,0.8720112442970276,0.3562512695789337
397,0.8990634679794312,0.29716044664382935,0.8284106850624084,0.452646940946579
398,0.9236906170845032,0.21001335978507996,0.9099859595298767,0.28973445296287537
399,0.9105098843574524,0.2350044846534729,0.8846694827079773,0.27692973613739014
400,0.9229968786239624,0.21565765142440796,0.897327721118927,0.267193078994751
401,0.9299340844154358,0.19819338619709015,0.945147693157196,0.16797798871994019
402,0.9174470901489258,0.23487253487110138,0.8832629919052124,0.26089704036712646
403,0.8886576294898987,0.3224322199821472,0.8917018175125122,0.3278250992298126
404,0.9139785170555115,0.23649778962135315,0.7749648094177246,0.8490988612174988
405,0.928546667098999,0.21324244141578674,0.900140643119812,0.22084484994411469
406,0.9018383622169495,0.28517788648605347,0.9043600559234619,0.2312496304512024
407,0.9327089786529541,0.17711091041564941,0.9170182943344116,0.22072097659111023
408,0.9042664170265198,0.2611974775791168,0.7721518874168396,0.8797894716262817
409,0.9118973016738892,0.2676175534725189,0.9254571199417114,0.1913573145866394
410,0.916406512260437,0.21786709129810333,0.8874824047088623,0.3289453685283661
411,0.9132847785949707,0.23475424945354462,0.902953565120697,0.3317132592201233
412,0.9025321006774902,0.3201284408569336,0.9142053723335266,0.2446209192276001
413,0.929240345954895,0.19206857681274414,0.9015471339225769,0.21822772920131683
414,0.9115504622459412,0.25627538561820984,0.9184247255325317,0.2202960103750229
415,0.9351370334625244,0.19989894330501556,0.9198312163352966,0.1952943652868271
416,0.9427679777145386,0.16977709531784058,0.9057665467262268,0.2359950989484787
417,0.9275060892105103,0.19544005393981934,0.8706047534942627,0.38065606355667114
418,0.9080818295478821,0.24335487186908722,0.8945147395133972,0.2856159806251526
419,0.9032257795333862,0.25927019119262695,0.8917018175125122,0.2542383670806885
420,0.9198751449584961,0.21411727368831635,0.8621659874916077,0.32903143763542175
421,0.9198751449584961,0.25338518619537354,0.9184247255325317,0.18589550256729126
422,0.9195282459259033,0.2238377183675766,0.855133593082428,0.4412848949432373
423,0.8959417343139648,0.28745710849761963,0.8874824047088623,0.2864050269126892
424,0.9243842959403992,0.20885233581066132,0.8382560014724731,0.4348627030849457
425,0.9223031401634216,0.2274012416601181,0.9226441383361816,0.1920894831418991
426,0.9330558180809021,0.1942727416753769,0.9367088675498962,0.1966957300901413
427,0.9233437180519104,0.21273921430110931,0.8987341523170471,0.3269822299480438
428,0.9122442007064819,0.2245989739894867,0.8945147395133972,0.24558405578136444
429,0.8945542573928833,0.31178924441337585,0.8734177350997925,0.2985369861125946
430,0.9177939891815186,0.23843833804130554,0.8804500699043274,0.32329508662223816
431,0.916059672832489,0.24145321547985077,0.9367088675498962,0.19393721222877502
432,0.9271591901779175,0.21656638383865356,0.9156118035316467,0.22041139006614685
433,0.9392993450164795,0.1877133995294571,0.9156118035316467,0.21483121812343597
434,0.9434616565704346,0.1736469268798828,0.9254571199417114,0.21529434621334076
435,0.903572678565979,0.29127416014671326,0.7440224885940552,1.3258153200149536
436,0.9195282459259033,0.26724734902381897,0.8621659874916077,0.41983628273010254
437,0.9264655113220215,0.2000931352376938,0.8790435791015625,0.2989957928657532
438,0.9198751449584961,0.21349172294139862,0.9043600559234619,0.2287917584180832
439,0.9136316180229187,0.24778397381305695,0.852320671081543,0.3324446976184845
440,0.9087755680084229,0.2616386115550995,0.8706047534942627,0.3715142607688904
441,0.8973291516304016,0.3327181041240692,0.8270041942596436,0.7800115942955017
442,0.9351370334625244,0.20054249465465546,0.9268635511398315,0.22239254415035248
443,0.9365244507789612,0.17101946473121643,0.8607594966888428,0.3214610815048218
444,0.9188345670700073,0.21987280249595642,0.8987341523170471,0.2511873245239258
445,0.9167534112930298,0.2498486042022705,0.8691983222961426,0.2737236022949219
446,0.9115504622459412,0.24262495338916779,0.9057665467262268,0.22770044207572937
447,0.9257717728614807,0.19773228466510773,0.9254571199417114,0.20209930837154388
448,0.9264655113220215,0.20150300860404968,0.9127988815307617,0.24978399276733398
449,0.9250780344009399,0.22795240581035614,0.9113923907279968,0.22432760894298553
450,0.9198751449584961,0.23169656097888947,0.8987341523170471,0.3068760633468628
451,0.9098161458969116,0.28350433707237244,0.8987341523170471,0.3251721262931824
452,0.9167534112930298,0.23269805312156677,0.8720112442970276,0.30947718024253845
453,0.9115504622459412,0.2587517201900482,0.9310829639434814,0.194241464138031
454,0.9275060892105103,0.21143797039985657,0.900140643119812,0.2798464596271515
455,0.9268123507499695,0.2048387974500656,0.9395217895507812,0.18531586229801178
456,0.9424210786819458,0.17007315158843994,0.9057665467262268,0.21265847980976105
457,0.9295872449874878,0.20351485908031464,0.8326300978660583,0.47000592947006226
458,0.9268123507499695,0.20842689275741577,0.8607594966888428,0.35968101024627686
459,0.9195282459259033,0.21183981001377106,0.9071729779243469,0.2230527251958847
460,0.8827610015869141,0.37732696533203125,0.8860759735107422,0.2876834571361542
461,0.9268123507499695,0.19874313473701477,0.9156118035316467,0.20287401974201202
462,0.928893506526947,0.2006136029958725,0.9324894547462463,0.22411096096038818
463,0.9275060892105103,0.22336360812187195,0.9395217895507812,0.19381210207939148
464,0.9313215613365173,0.19135652482509613,0.842475414276123,0.3640134036540985
465,0.9229968786239624,0.21214108169078827,0.9015471339225769,0.2472563534975052
466,0.941033661365509,0.17364516854286194,0.8888888955116272,0.24559937417507172
467,0.9188345670700073,0.23249302804470062,0.8818565607070923,0.2602001130580902
468,0.9049600958824158,0.28647786378860474,0.902953565120697,0.31870248913764954
469,0.9268123507499695,0.22270892560482025,0.8917018175125122,0.29726696014404297
470,0.9406867623329163,0.18731583654880524,0.900140643119812,0.3437965512275696
471,0.9046132564544678,0.2584054172039032,0.8607594966888428,0.3758130371570587
472,0.9129379391670227,0.24151967465877533,0.9156118035316467,0.2522404193878174
473,0.9302809834480286,0.1994936317205429,0.9099859595298767,0.2384975105524063
474,0.9431148171424866,0.1678229421377182,0.9310829639434814,0.20876729488372803
475,0.9257717728614807,0.24499069154262543,0.8917018175125122,0.3527003228664398
476,0.9386056065559387,0.21117642521858215,0.9198312163352966,0.22919988632202148
477,0.9153659343719482,0.24756647646427155,0.8734177350997925,0.2965136468410492
478,0.9139785170555115,0.2524363398551941,0.8312236070632935,0.49818775057792664
479,0.9396461844444275,0.1701083928346634,0.9254571199417114,0.19328884780406952
480,0.9434616565704346,0.15066416561603546,0.8790435791015625,0.32842063903808594
481,0.9281997680664062,0.19998624920845032,0.8691983222961426,0.3039114773273468
482,0.9018383622169495,0.3500424027442932,0.8677918314933777,0.5357742309570312
483,0.9347901344299316,0.1782989799976349,0.947960615158081,0.14895762503147125
484,0.9122442007064819,0.2294987291097641,0.8987341523170471,0.29334303736686707
485,0.9077349901199341,0.31646841764450073,0.8776371479034424,0.29354023933410645
486,0.9302809834480286,0.2062835842370987,0.9142053723335266,0.19593991339206696
487,0.9271591901779175,0.20152340829372406,0.897327721118927,0.26411545276641846
488,0.9233437180519104,0.21465162932872772,0.9240506291389465,0.2142951786518097
489,0.9424210786819458,0.1624746024608612,0.8804500699043274,0.2958087623119354
490,0.9365244507789612,0.18076756596565247,0.8720112442970276,0.3394889235496521
491,0.9136316180229187,0.22528675198554993,0.8860759735107422,0.24248288571834564
492,0.9233437180519104,0.2420329600572586,0.8706047534942627,0.29610148072242737
493,0.937218189239502,0.16995127499103546,0.9563994407653809,0.15762196481227875
494,0.9344432950019836,0.18836520612239838,0.9268635511398315,0.23386408388614655
495,0.9136316180229187,0.26263123750686646,0.9268635511398315,0.21299265325069427
496,0.9448491334915161,0.17126032710075378,0.9085794687271118,0.23932361602783203
497,0.9337495565414429,0.17889204621315002,0.8959212303161621,0.2837637960910797
498,0.9243842959403992,0.22664794325828552,0.8832629919052124,0.3190535604953766
499,0.9240374565124512,0.20703205466270447,0.9338959455490112,0.20333272218704224
